,,,yr,m2,cm2 (5),m2,m,,g,g,g,g/m2,,,,,,mol/m2 (3) ,,-4,,,,,,,,
Species,Code,family,Age,a.lf,lf.sz,a.st,h.t,h.c,m.lf,m.st,m.br.2.,lf.ma.1.,d.st,n.lf,pft,growth.conditions,status,light,Dawkins,Climbing,group..7.,lat,long,vegetation,lai,map,mat,reference
Combretum gracilis,608,,2,0.2,48.2863,0.000120763,3.38,2.52,14.32,155.448801,,,,,EA,unmanaged,,8.773939343,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,609,,2,0.16,48.2863,6.50E-05,1.39,0.87,8.23,36.903,,,,,EA,unmanaged,,4.993207016,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,615,,2,0.04,48.2863,3.63E-05,0.78,0.39,2.47,9.569,,59.22612004,,80.13975641,EA,unmanaged,,2.937044085,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,616,,2,1.47,48.2863,,,,96.83,105.691,,,,,EA,unmanaged,,,,.,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,617,,2,0.49,48.2863,5.67E-05,0.88,0.55,49.68,58.61634561,,101.5527673,,93.77166274,EA,unmanaged,,2.560739502,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,618,,2,0.07,48.2863,2.29E-05,1.68,1.49,4.65,13.132,,62.30704383,,80.85848884,EA,unmanaged,,2.923229927,1,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,619,,2,0.56,48.2863,7.24E-05,2.8,2.49,46.69,77.51292885,,83.78560244,,111.9549025,EA,unmanaged,,0.88400134,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,914,,2,0.06,48.2863,9.08E-06,1,0.57,3.09,3.386,,54.19845305,,81.36611859,EA,unmanaged,,2.657811413,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,915,,2,0.09,48.2863,2.46E-05,1.4,1.2,7.75,13.813,,88.06695069,,107.3434805,EA,unmanaged,,2.237566382,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,941,,2,0.06,48.2863,3.63E-05,1.2,0.87,3.75,12.131,,63.11675488,,102.9681693,EA,unmanaged,,7.10705448,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,943,,2,,48.2863,,,,,,,,,,EA,unmanaged,,,,.,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,944,,2,0.14,48.2863,2.12E-05,0.85,0.67,9.76,10.979,,69.56780412,,94.16855453,EA,unmanaged,,2.785382801,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,611-A,,2,0.35,48.2863,2.46E-05,2.18,1.79,16.3,40.282,,46.15149546,,68.11087877,EA,unmanaged,,4.182311064,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,619-A,,2,0.48,48.2863,5.94E-05,3,2.72,31.28,50.1235078,,,,,EA,unmanaged,,,2,.,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,207,,2,2.17,78.2491,0.000201062,2.72,2.54,112.97,197.114,,52.12191539,,80.44211433,EA,unmanaged,,2.320339561,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,208,,2,0.97,78.2491,0.000213825,1.97,1.08,49.46,95.781,,50.79082019,,78.93699827,EA,unmanaged,,2.447325309,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,209,,2,2,78.2491,0.00012469,2,1.26,98.89,237.9499562,,49.44161003,,74.11597141,EA,unmanaged,,2.403802682,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,210,,2,0.09,78.2491,1.96E-05,0.63,0.17,2.47,3.527,,27.60626088,,43.72172503,EA,unmanaged,,1.455509971,1,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,211,,2,0.12,78.2491,2.83E-05,0.8,0.36,4.47,10.291,,37.87808097,,79.7657702,EA,unmanaged,,1.296368928,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,212,,2,1.96,78.2491,0.000283529,5.35,5.11,128.53,277.8466823,,65.44935882,,86.82033349,EA,unmanaged,,5.295564539,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,213,,2,0.29,78.2491,7.85E-05,1.28,0.76,11.51,36.433,,40.36604917,,59.69040603,EA,unmanaged,,1.8197323,1,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,214,,2,0.09,78.2491,1.81E-05,0.7,0.45,4.24,2.955,,46.19930306,,68.16751566,EA,unmanaged,,1.218300259,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,230,,2,,78.2491,,,,,,,,,,EA,unmanaged,,,,.,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,231,,2,,78.2491,,,,,,,,,,EA,unmanaged,,,,.,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,304,,2,0.11,78.2491,2.83E-05,0.9,0.83,4.65,7.236,,40.5584838,,65.00657435,EA,unmanaged,,4.061778405,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,305,,2,0.36,78.2491,,1.5,1.5,19.5,30.536,,54.2100186,,66.60451208,EA,unmanaged,,5.907706678,,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,354,,2,0.3,78.2491,5.41E-05,1.05,0.49,16.64,25.29,,55.31030432,,64.06870474,EA,unmanaged,,2.999485772,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,800,,2,0.82,78.2491,0.000221671,2.5,1.92,46.21,98.83,,56.50176166,,90.55009032,EA,unmanaged,,5.759308908,2,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,807,,2,0.3,78.2491,2.92E-05,0.87,0.77,16.31,19.384,,54.04252261,,52.28149564,EA,unmanaged,,17.38439686,4,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,817,,2,1.55,78.2491,0.000143139,3,2.15,73.01,137.352,,47.04698823,,72.97724027,EA,unmanaged,,7.154275116,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Uncaria guianensis,818,,2,1.29,78.2491,0.000145267,4.17,3.62,65.44,132.182,,50.61762431,,86.00398139,EA,unmanaged,,5.241150816,3,1,secondary forest 2 yo,11S,66W,TropRF,3.54,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,5,,3,0.62,26.9,0.000314159,4.73,1.1,37.09,269.9974661,,59.54320354,,94.55984934,EA,unmanaged,,17.8225963,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,6,,3,0.41,26.9,0.000433736,4.05,0.43,17.33,279.3539424,,42.37161764,,89.29766422,EA,unmanaged,,16.56445058,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,7,,3,4.7,26.9,0.001541336,4.73,0.78,331.19,2468.988449,,70.44830991,,116.1668795,EA,unmanaged,,20.16669781,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,9,,3,1.08,26.9,0.000486955,4.9,1.25,69.99,405.8501022,,64.99834601,,116.9174521,EA,unmanaged,,15.31426577,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,19,,3,3.34,26.9,0.001352652,5.85,0.99,207.33,1753.245006,,62.00418174,,120.1864295,EA,unmanaged,,31.60977328,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,24,,3,0.6,26.9,0.001134115,5.05,0.67,32.33,354.5095658,,54.30662031,,107.0603983,EA,unmanaged,,15.52090489,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,29,,3,,26.9,,,,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,45,,3,0.13,26.9,0.00016286,2.85,0.41,7.23,84.581,,54.2451749,,90.34941432,EA,unmanaged,,4.987481582,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,48,,3,0.05,26.9,0.000113097,2.2,1.32,1.89,43.824,,36.48126555,,102.4699116,EA,unmanaged,,3.969733673,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,50,,3,0.24,26.9,0.000298648,2.83,1.79,12.12,138.892,,50.77792509,,93.88268385,EA,unmanaged,,5.822586967,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,78,,3,0.79,26.9,0.000589646,4.62,1.19,58.14,481.0936406,,74.00937267,,132.8595789,EA,unmanaged,,14.8550519,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,83,,3,4.25,26.9,0.00168365,7.37,2.47,316.15,2213.397261,,74.37287623,,130.3143623,EA,unmanaged,,28.53802914,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,88,,3,7.17,26.9,0.002706239,8.5,4,470,4243.100041,,65.58188287,,118.2964948,EA,unmanaged,,23.08556642,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,97,,3,2.55,26.9,0.001063618,5.71,2.84,128.22,1263.38913,,50.30440125,,106.6119587,EA,unmanaged,,8.055697765,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,103,,3,2.63,26.9,0.001472535,6.63,1.48,176.31,1831.691292,,67.12993457,,111.5288702,EA,unmanaged,,22.69692145,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,110,,3,0.59,26.9,0.000307907,3.9,2.06,28.46,244.5220941,,48.64252075,,89.29586395,EA,unmanaged,,3.762863372,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,114,,3,3.26,26.9,0.002189564,7,2.5,200.11,2728.319811,,61.43060354,,113.0860652,EA,unmanaged,,30.76213506,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,116,,3,0.53,26.9,0.00082448,5.2,2.5,27.97,873.6891446,,52.33876382,,99.92810501,EA,unmanaged,,11.63470607,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,124,,3,0.22,26.9,0.000380133,3.3,0.37,9.6,293.959,,44.5644319,,109.0295799,EA,unmanaged,,5.349713468,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Trema micrantha,501,,3,0.01,26.9,2.73E-05,1.23,0.12,0.3,4.113,,32.41720654,,55.86919493,EA,unmanaged,,4.08271155,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,10,,3,,1488.3666,,,,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,18,,3,,1488.3666,,,,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,22,,3,0.1,1488.3666,0.000167415,2.44,0.12,5,41.723,0.685,49.18896487,,82.97969854,EA,unmanaged,,3.14891117,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,23,,3,14.15,1488.3666,0.015393804,9.25,2.75,890.214,7676.754806,360.1390632,62.93413308,,105.3554269,EA,unmanaged,,30.09364751,5,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,27,,3,0.17,1488.3666,0.000122718,1.95,0.67,7.124,28.854,1.258,40.7342259,,65.99000964,EA,unmanaged,,3.670361312,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,28,,3,11.16568886,1488.3666,0.015393804,9.91,2.55,738.46,10621.08034,229.4428592,66.13657781,,115.9256282,EA,unmanaged,,32.57958453,5,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,36,,3,6.47,1488.3666,0.002551759,6.27,3.14,435.335,1846.177905,101.7558802,67.23436575,,118.9073662,EA,unmanaged,,16.4337945,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,39,,3,1.59,1488.3666,0.000692792,4.05,1.24,93.23,306.9891051,32.08,58.7458045,,93.92412536,EA,unmanaged,,7.670858014,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,44,,3,0.27,1488.3666,0.00020612,2.59,0.16,17.578,63.972,3.702,64.4472105,,85.06826265,EA,unmanaged,,4.678290657,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,47,,3,0.06,1488.3666,0.000138929,1.93,0.21,2.573,34.337,2.556,40.5398523,,62.50500135,EA,unmanaged,,3.70395895,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,51,,3,0.86,1488.3666,0.000850123,5,1.82,67.645,421.4095349,41.274,78.69097486,,86.46199142,EA,unmanaged,,14.646082,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,52,,3,3.28,1488.3666,0.001963495,5.42,1.14,254.264,991.5304488,81.37857858,77.44006488,,109.2752636,EA,unmanaged,,22.91887943,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,55,,3,3.21,1488.3666,0.001885741,5.41,1.25,207.195,1062.495673,53.075,64.5794731,,105.5965078,EA,unmanaged,,17.54333611,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,60,,3,0.8,1488.3666,0.000725834,4.8,0.5,49.047,421.4040795,16.576,61.11535523,,66.20098795,EA,unmanaged,,11.47170011,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,69,,3,7.16,1488.3666,0.005216811,7.25,1.29,454.466,3540.426012,128.1527571,63.47284917,,113.9445802,EA,unmanaged,,30.5287558,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,73,,3,7,1488.3666,0.005541769,8,1.21,490.067,4147.223325,182.3365337,70.03177936,,116.7780328,EA,unmanaged,,20.71835213,5,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,81,,3,,1488.3666,0,,,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,85,,3,4.13,1488.3666,0.003067962,6.5,1.94,282.786,1828.426508,112.5599476,68.4684537,,98.67372541,EA,unmanaged,,24.19669006,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,89,,3,3.39,1488.3666,0.002874754,7.4,0.96,253.158,2724.659789,178.2125265,74.65679775,,115.244387,EA,unmanaged,,22.7801472,4,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Ochroma pyramidale,500,,3,0.05,1488.3666,4.66E-05,1.02,0.03,1.779,7.723,0.306,34.29250488,,54.54081717,EA,unmanaged,,4.127336209,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,34,,3,0.37,1094.6499,0.000289529,2.9,1.1,18.57,57.0009793,6.29,50.84227513,,90.46667637,EA,unmanaged,,4.771846641,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,35,,3,0.28,1094.6499,0.00021904,1.77,0.49,12.09,24.034,2.934,43.59163759,,73.77744014,EA,unmanaged,,3.828369352,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,41,,3,0.11,1094.6499,9.85E-05,1.43,0.24,4.19,15.759,0.7,,,59.59603302,EA,unmanaged,,1.45703537,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,63,,3,0.33,1094.6499,0.000179079,2.52,0.92,15.8,41.165,2.581,47.4744468,,81.93730071,EA,unmanaged,,2.739417124,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,66,,3,0.47,1094.6499,0.000307907,2.94,0.87,18.62,100.793,4.541,39.78940842,,79.22776402,EA,unmanaged,,3.966648006,1,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,76,,3,0.27,1094.6499,0.000181458,2.35,0.05,11.51,56.398,2.078,42.5275823,,59.748593,EA,unmanaged,,7.70019732,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,82,,3,0.15,1094.6499,0.000186265,1.82,0.21,7.04,33.922,0.638,48.13748837,,107.8966938,EA,unmanaged,,4.513644381,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,108,,3,0.19,1094.6499,0.000132732,1.42,0.37,7.54,20.33,1.026,40.16792669,,56.52567066,EA,unmanaged,,2.535567775,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,410,,3,0.57,1094.6499,0.000339795,2.78,0.44,26.15,123.357,6.96,45.79699742,,65.22620548,EA,unmanaged,,8.873317239,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,412,,3,1.19,1094.6499,0.000539129,3.5,0.84,63.89,257.6228776,17.914,53.47688201,,82.64690123,EA,unmanaged,,9.541411398,3,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,415,,3,0.32,1094.6499,0.000311026,2.06,0.41,16.01,71.482,2.714,49.86222214,,89.59063792,EA,unmanaged,,3.899088522,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,418,,3,0.15,1094.6499,0.00011499,2.02,0.23,6.34,36.128,1.02,41.39562002,,86.58175001,EA,unmanaged,,5.758879596,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,419,,3,1.91,1094.6499,0.000789239,5,1.24,114.26,491.7276759,29.98607874,59.86560238,,108.2842014,EA,unmanaged,,9.226202461,2,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,420,,3,,1094.6499,0,,,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
